name: e6f13bb4-cd76-473b-a62a-b49811e25258
token, class_id, token_value, token_tf, token_df
нерафинированный, @default_class, 6.88634099788e-05, 2.0, 1.0
ши, @default_class, 0.00010329511133, 3.0, 1.0
миндальный, @default_class, 6.88634099788e-05, 2.0, 1.0
америка, @default_class, 6.88634099788e-05, 2.0, 1.0
арахисовый, @default_class, 6.88634099788e-05, 2.0, 1.0
врать, @default_class, 6.88634099788e-05, 2.0, 1.0
et, @default_class, 0.00010329511133, 3.0, 1.0
main, @default_class, 6.88634099788e-05, 2.0, 1.0
sokolov, @default_class, 0.000137726819958, 4.0, 2.0
yeux, @default_class, 6.88634099788e-05, 2.0, 1.0
вино, @default_class, 6.88634099788e-05, 2.0, 1.0
dans, @default_class, 0.00010329511133, 3.0, 1.0
redken, @default_class, 0.000137726819958, 4.0, 1.0
heatcure, @default_class, 0.000172158528585, 5.0, 1.0
чудо, @default_class, 6.88634099788e-05, 2.0, 1.0
христос, @default_class, 0.00020659022266, 6.0, 2.0
сильно, @default_class, 0.000137726819958, 4.0, 2.0
скучать, @default_class, 6.88634099788e-05, 2.0, 1.0
образ, @default_class, 0.000482043862576, 14.0, 6.0
невеста, @default_class, 0.00055090727983, 16.0, 8.0
бежать, @default_class, 0.00010329511133, 3.0, 1.0
клуб, @default_class, 0.000619770667981, 18.0, 9.0
фотограф, @default_class, 0.000964087725151, 28.0, 14.0
fotojumis, @default_class, 0.000137726819958, 4.0, 2.0
уровень, @default_class, 6.88634099788e-05, 2.0, 1.0
присылать, @default_class, 6.88634099788e-05, 2.0, 1.0
костюм, @default_class, 0.000137726819958, 4.0, 2.0
фотопроект, @default_class, 0.000137726819958, 4.0, 2.0
желать, @default_class, 0.0004476121685, 13.0, 5.0
намного, @default_class, 0.000137726819958, 4.0, 2.0
фотозона, @default_class, 0.000137726819958, 4.0, 2.0
веление, @default_class, 0.00020659022266, 6.0, 2.0
герой, @default_class, 0.000309885333991, 9.0, 3.0
if, @default_class, 6.88634099788e-05, 2.0, 1.0
морозко, @default_class, 0.00020659022266, 6.0, 2.0
щучий, @default_class, 0.00020659022266, 6.0, 2.0
визажист, @default_class, 0.000275453639915, 8.0, 4.0
фотография, @default_class, 0.000895224337, 26.0, 12.0
заказывать, @default_class, 0.00020659022266, 6.0, 3.0
снежный, @default_class, 0.000137726819958, 4.0, 2.0
прекрасный, @default_class, 0.00020659022266, 6.0, 3.0
успевать, @default_class, 0.000137726819958, 4.0, 2.0
долгожданный, @default_class, 0.000137726819958, 4.0, 2.0
сторона, @default_class, 0.000137726819958, 4.0, 2.0
зимний, @default_class, 0.00020659022266, 6.0, 2.0
яр, @default_class, 0.000275453639915, 8.0, 4.0
конский, @default_class, 6.88634099788e-05, 2.0, 1.0
точно, @default_class, 0.000137726819958, 4.0, 2.0
осенний, @default_class, 0.000275453639915, 8.0, 4.0
юрий, @default_class, 0.00068863411434, 20.0, 10.0
myakvamarin, @default_class, 0.000137726819958, 4.0, 2.0
екатерина, @default_class, 0.000137726819958, 4.0, 2.0
видеть, @default_class, 0.00020659022266, 6.0, 3.0
сморчкова, @default_class, 0.000137726819958, 4.0, 2.0
бочарова, @default_class, 0.000137726819958, 4.0, 2.0
максимально, @default_class, 0.00010329511133, 3.0, 1.0
танцевальный, @default_class, 0.000137726819958, 4.0, 2.0
direct, @default_class, 6.88634099788e-05, 2.0, 1.0
торт, @default_class, 0.00020659022266, 6.0, 2.0
информация, @default_class, 0.000241021931288, 7.0, 3.0
гамбургер, @default_class, 0.000137726819958, 4.0, 2.0
кошка, @default_class, 6.88634099788e-05, 2.0, 1.0
стилист, @default_class, 0.000137726819958, 4.0, 2.0
минимум, @default_class, 6.88634099788e-05, 2.0, 1.0
слон, @default_class, 0.000137726819958, 4.0, 1.0
книжный, @default_class, 0.000413180445321, 12.0, 6.0
ночь, @default_class, 0.000137726819958, 4.0, 2.0
плечо, @default_class, 0.000137726819958, 4.0, 2.0
ангел, @default_class, 0.000275453639915, 8.0, 2.0
управлять, @default_class, 0.00020659022266, 6.0, 2.0
короче, @default_class, 0.000137726819958, 4.0, 2.0
give, @default_class, 0.000137726819958, 4.0, 2.0
елена, @default_class, 0.000378748751245, 11.0, 5.0
садиться, @default_class, 0.00020659022266, 6.0, 3.0
дорога, @default_class, 0.00020659022266, 6.0, 3.0
смерть, @default_class, 0.000275453639915, 8.0, 4.0
офицер, @default_class, 0.00034431705717, 10.0, 2.0
горьковатый, @default_class, 0.000137726819958, 4.0, 2.0
out, @default_class, 0.000137726819958, 4.0, 2.0
краска, @default_class, 0.000413180445321, 12.0, 4.0
портрет, @default_class, 0.00020659022266, 6.0, 2.0
салют, @default_class, 0.00055090727983, 16.0, 8.0
доказывать, @default_class, 0.00010329511133, 3.0, 1.0
зал, @default_class, 0.000275453639915, 8.0, 3.0
воронежский, @default_class, 0.000137726819958, 4.0, 2.0
анастасия, @default_class, 0.000275453639915, 8.0, 4.0
backstage, @default_class, 0.000137726819958, 4.0, 2.0
кругозорчик, @default_class, 0.000137726819958, 4.0, 2.0
назад, @default_class, 0.000137726819958, 4.0, 2.0
селфи, @default_class, 0.000137726819958, 4.0, 2.0
модный, @default_class, 0.000275453639915, 8.0, 3.0
принимать, @default_class, 6.88634099788e-05, 2.0, 1.0
предложение, @default_class, 0.00020659022266, 6.0, 3.0
папка, @default_class, 0.000137726819958, 4.0, 2.0
can, @default_class, 6.88634099788e-05, 2.0, 1.0
бесподобный, @default_class, 0.00020659022266, 6.0, 2.0
спаситель, @default_class, 6.88634099788e-05, 2.0, 1.0
злата, @default_class, 0.00020659022266, 6.0, 2.0
площадка, @default_class, 0.000137726819958, 4.0, 2.0
зритель, @default_class, 0.000137726819958, 4.0, 2.0
атмосфера, @default_class, 0.000137726819958, 4.0, 2.0
эмоция, @default_class, 6.88634099788e-05, 2.0, 1.0
каменный, @default_class, 0.000137726819958, 4.0, 2.0
тонизировать, @default_class, 6.88634099788e-05, 2.0, 1.0
участник, @default_class, 0.00020659022266, 6.0, 3.0
бал, @default_class, 0.000275453639915, 8.0, 2.0
общий, @default_class, 0.000137726819958, 4.0, 2.0
исторический, @default_class, 0.00020659022266, 6.0, 2.0
град, @default_class, 0.000137726819958, 4.0, 2.0
съемочный, @default_class, 0.000137726819958, 4.0, 2.0
младой, @default_class, 0.000137726819958, 4.0, 2.0
танец, @default_class, 0.00020659022266, 6.0, 2.0
общество, @default_class, 0.000137726819958, 4.0, 2.0
июнь, @default_class, 0.00227249250747, 66.0, 8.0
важный, @default_class, 0.000275453639915, 8.0, 4.0
наряд, @default_class, 0.000137726819958, 4.0, 2.0
старый, @default_class, 0.00034431705717, 10.0, 3.0
бить, @default_class, 0.000275453639915, 8.0, 4.0
мо, @default_class, 6.88634099788e-05, 2.0, 1.0
разработка, @default_class, 6.88634099788e-05, 2.0, 1.0
однополчанин, @default_class, 0.000137726819958, 4.0, 1.0
путешествовать, @default_class, 6.88634099788e-05, 2.0, 1.0
путешествие, @default_class, 6.88634099788e-05, 2.0, 1.0
шашлык, @default_class, 6.88634099788e-05, 2.0, 1.0
кино, @default_class, 6.88634099788e-05, 2.0, 1.0
искусственный, @default_class, 6.88634099788e-05, 2.0, 1.0
поставлять, @default_class, 6.88634099788e-05, 2.0, 1.0
собеседование, @default_class, 6.88634099788e-05, 2.0, 1.0
приглашать, @default_class, 6.88634099788e-05, 2.0, 1.0
опыт, @default_class, 0.00034431705717, 10.0, 4.0
резюме, @default_class, 0.00010329511133, 3.0, 1.0
подарить, @default_class, 0.000137726819958, 4.0, 2.0
письмо, @default_class, 6.88634099788e-05, 2.0, 1.0
домой, @default_class, 6.88634099788e-05, 2.0, 1.0
смотровой, @default_class, 6.88634099788e-05, 2.0, 1.0
арбат, @default_class, 0.00010329511133, 3.0, 1.0
финал, @default_class, 0.000137726819958, 4.0, 2.0
игорь, @default_class, 0.000137726819958, 4.0, 2.0
совет, @default_class, 6.88634099788e-05, 2.0, 1.0
сезон, @default_class, 0.000275453639915, 8.0, 4.0
выкуп, @default_class, 6.88634099788e-05, 2.0, 1.0
claimed, @default_class, 6.88634099788e-05, 2.0, 1.0
отомщать, @default_class, 0.000137726819958, 4.0, 2.0
пробка, @default_class, 6.88634099788e-05, 2.0, 1.0
батут, @default_class, 6.88634099788e-05, 2.0, 1.0
гололед, @default_class, 6.88634099788e-05, 2.0, 1.0
автомобиль, @default_class, 6.88634099788e-05, 2.0, 1.0
постоянный, @default_class, 0.00010329511133, 3.0, 1.0
команда, @default_class, 6.88634099788e-05, 2.0, 1.0
бамбуковый, @default_class, 0.000137726819958, 4.0, 1.0
клиент, @default_class, 0.000378748751245, 11.0, 4.0
keep, @default_class, 0.00020659022266, 6.0, 2.0
мастерклассалматы, @default_class, 6.88634099788e-05, 2.0, 1.0
слушатель, @default_class, 6.88634099788e-05, 2.0, 1.0
гы, @default_class, 6.88634099788e-05, 2.0, 1.0
рыбка, @default_class, 6.88634099788e-05, 2.0, 1.0
лимфодренажный, @default_class, 6.88634099788e-05, 2.0, 1.0
ставрополь, @default_class, 6.88634099788e-05, 2.0, 1.0
эфирный, @default_class, 0.000172158528585, 5.0, 2.0
орехоносный, @default_class, 6.88634099788e-05, 2.0, 1.0
лимон, @default_class, 0.000172158528585, 5.0, 2.0
коми, @default_class, 6.88634099788e-05, 2.0, 1.0
сыктывкар, @default_class, 6.88634099788e-05, 2.0, 1.0
планета, @default_class, 6.88634099788e-05, 2.0, 1.0
представительство, @default_class, 6.88634099788e-05, 2.0, 1.0
green, @default_class, 0.000482043862576, 14.0, 7.0
тм, @default_class, 0.00020659022266, 6.0, 3.0
спирулин, @default_class, 6.88634099788e-05, 2.0, 1.0
эвкалипт, @default_class, 6.88634099788e-05, 2.0, 1.0
лотос, @default_class, 6.88634099788e-05, 2.0, 1.0
взрослый, @default_class, 0.000137726819958, 4.0, 2.0
ментол, @default_class, 6.88634099788e-05, 2.0, 1.0
глицерить, @default_class, 6.88634099788e-05, 2.0, 1.0
мята, @default_class, 6.88634099788e-05, 2.0, 1.0
пшеница, @default_class, 6.88634099788e-05, 2.0, 1.0
зародыш, @default_class, 6.88634099788e-05, 2.0, 1.0
бамбук, @default_class, 6.88634099788e-05, 2.0, 1.0
противопоказание, @default_class, 0.000137726819958, 4.0, 2.0
кофеин, @default_class, 6.88634099788e-05, 2.0, 1.0
каштан, @default_class, 6.88634099788e-05, 2.0, 1.0
гуарана, @default_class, 6.88634099788e-05, 2.0, 1.0
перец, @default_class, 6.88634099788e-05, 2.0, 1.0
билоб, @default_class, 6.88634099788e-05, 2.0, 1.0
гинко, @default_class, 6.88634099788e-05, 2.0, 1.0
липолитик, @default_class, 6.88634099788e-05, 2.0, 1.0
содержаться, @default_class, 6.88634099788e-05, 2.0, 1.0
влияние, @default_class, 0.000137726819958, 4.0, 2.0
премиум, @default_class, 0.000241021931288, 7.0, 3.0
черный, @default_class, 0.00020659022266, 6.0, 3.0
крио, @default_class, 6.88634099788e-05, 2.0, 1.0
аллергический, @default_class, 6.88634099788e-05, 2.0, 1.0
альгинатный, @default_class, 0.0004476121685, 13.0, 4.0
акция, @default_class, 0.000275453639915, 8.0, 4.0
парафинотерапия, @default_class, 0.00010329511133, 3.0, 1.0
физик, @default_class, 6.88634099788e-05, 2.0, 1.0
миноксидил, @default_class, 6.88634099788e-05, 2.0, 1.0
среднее, @default_class, 6.88634099788e-05, 2.0, 1.0
новгород, @default_class, 6.88634099788e-05, 2.0, 1.0
исследование, @default_class, 0.000275453639915, 8.0, 3.0
прогерин, @default_class, 6.88634099788e-05, 2.0, 1.0
антипот, @default_class, 6.88634099788e-05, 2.0, 1.0
увеличиваться, @default_class, 6.88634099788e-05, 2.0, 1.0
корабль, @default_class, 0.000137726819958, 4.0, 1.0
возрастной, @default_class, 6.88634099788e-05, 2.0, 1.0
тестирование, @default_class, 6.88634099788e-05, 2.0, 1.0
снижать, @default_class, 0.00010329511133, 3.0, 1.0
авторский, @default_class, 0.00020659022266, 6.0, 3.0
маркер, @default_class, 6.88634099788e-05, 2.0, 1.0
актив, @default_class, 0.0004476121685, 13.0, 2.0
семинар, @default_class, 0.00130840472411, 38.0, 14.0
белгород, @default_class, 6.88634099788e-05, 2.0, 1.0
соевый, @default_class, 6.88634099788e-05, 2.0, 1.0
tyrostat, @default_class, 6.88634099788e-05, 2.0, 1.0
иной, @default_class, 6.88634099788e-05, 2.0, 1.0
in, @default_class, 0.00034431705717, 10.0, 2.0
краснодар, @default_class, 6.88634099788e-05, 2.0, 1.0
доставка, @default_class, 0.000172158528585, 5.0, 1.0
обертывание, @default_class, 0.00034431705717, 10.0, 4.0
рекомендация, @default_class, 0.00010329511133, 3.0, 1.0
пробник, @default_class, 6.88634099788e-05, 2.0, 1.0
алматы, @default_class, 0.00010329511133, 3.0, 1.0
spa, @default_class, 6.88634099788e-05, 2.0, 1.0
стенд, @default_class, 0.00020659022266, 6.0, 3.0
самара, @default_class, 6.88634099788e-05, 2.0, 1.0
палочка, @default_class, 0.00010329511133, 3.0, 1.0
наполнитель, @default_class, 6.88634099788e-05, 2.0, 1.0
автор, @default_class, 6.88634099788e-05, 2.0, 1.0
рукоятка, @default_class, 6.88634099788e-05, 2.0, 1.0
дмитрий, @default_class, 6.88634099788e-05, 2.0, 1.0
журавль, @default_class, 6.88634099788e-05, 2.0, 1.0
проходить, @default_class, 0.000482043862576, 14.0, 7.0
зимарин, @default_class, 6.88634099788e-05, 2.0, 1.0
терпеть, @default_class, 6.88634099788e-05, 2.0, 1.0
официальный, @default_class, 6.88634099788e-05, 2.0, 1.0
представитель, @default_class, 0.00020659022266, 6.0, 3.0
have, @default_class, 0.000137726819958, 4.0, 2.0
обучение, @default_class, 0.000895224337, 26.0, 6.0
матрикс, @default_class, 6.88634099788e-05, 2.0, 1.0
нижний, @default_class, 6.88634099788e-05, 2.0, 1.0
открытие, @default_class, 6.88634099788e-05, 2.0, 1.0
полезный, @default_class, 0.000172158528585, 5.0, 2.0
гореть, @default_class, 6.88634099788e-05, 2.0, 1.0
пространство, @default_class, 6.88634099788e-05, 2.0, 1.0
посвящать, @default_class, 0.000137726819958, 4.0, 1.0
лекция, @default_class, 6.88634099788e-05, 2.0, 1.0
странник, @default_class, 6.88634099788e-05, 2.0, 1.0
художница, @default_class, 6.88634099788e-05, 2.0, 1.0
вкусный, @default_class, 0.00010329511133, 3.0, 1.0
природа, @default_class, 6.88634099788e-05, 2.0, 1.0
фон, @default_class, 6.88634099788e-05, 2.0, 1.0
экологика, @default_class, 6.88634099788e-05, 2.0, 1.0
спикер, @default_class, 0.000137726819958, 4.0, 1.0
рецепт, @default_class, 6.88634099788e-05, 2.0, 1.0
дохлый, @default_class, 6.88634099788e-05, 2.0, 1.0
холл, @default_class, 6.88634099788e-05, 2.0, 1.0
тронный, @default_class, 6.88634099788e-05, 2.0, 1.0
never, @default_class, 0.00020659022266, 6.0, 3.0
игровед, @default_class, 6.88634099788e-05, 2.0, 1.0
экология, @default_class, 6.88634099788e-05, 2.0, 1.0
музыкальный, @default_class, 6.88634099788e-05, 2.0, 1.0
сентябрь, @default_class, 6.88634099788e-05, 2.0, 1.0
секрет, @default_class, 6.88634099788e-05, 2.0, 1.0
четверть, @default_class, 6.88634099788e-05, 2.0, 1.0
двор, @default_class, 6.88634099788e-05, 2.0, 1.0
спешить, @default_class, 6.88634099788e-05, 2.0, 1.0
особняк, @default_class, 6.88634099788e-05, 2.0, 1.0
маркет, @default_class, 6.88634099788e-05, 2.0, 1.0
кулинарный, @default_class, 6.88634099788e-05, 2.0, 1.0
барный, @default_class, 6.88634099788e-05, 2.0, 1.0
шоконат, @default_class, 0.000137726819958, 4.0, 2.0
флюгер, @default_class, 0.000137726819958, 4.0, 2.0
минута, @default_class, 0.000309885333991, 9.0, 2.0
тайский, @default_class, 6.88634099788e-05, 2.0, 1.0
садако, @default_class, 0.000137726819958, 4.0, 1.0
описание, @default_class, 6.88634099788e-05, 2.0, 1.0
every, @default_class, 0.00020659022266, 6.0, 2.0
cause, @default_class, 0.000137726819958, 4.0, 2.0
gettin, @default_class, 0.000137726819958, 4.0, 2.0
thunder, @default_class, 0.00020659022266, 6.0, 2.0
lights, @default_class, 0.00020659022266, 6.0, 2.0
told, @default_class, 0.000137726819958, 4.0, 2.0
nowhere, @default_class, 0.000137726819958, 4.0, 2.0
breakin, @default_class, 0.000137726819958, 4.0, 2.0
имя, @default_class, 0.00010329511133, 3.0, 1.0
down, @default_class, 0.000275453639915, 8.0, 2.0
story, @default_class, 0.000137726819958, 4.0, 2.0
breath, @default_class, 0.00020659022266, 6.0, 2.0
stars, @default_class, 0.000137726819958, 4.0, 2.0
hold, @default_class, 0.000137726819958, 4.0, 2.0
make, @default_class, 0.000137726819958, 4.0, 2.0
unbelievable, @default_class, 0.00020659022266, 6.0, 2.0
киснуть, @default_class, 6.88634099788e-05, 2.0, 1.0
сообщать, @default_class, 6.88634099788e-05, 2.0, 1.0
удача, @default_class, 0.000137726819958, 4.0, 2.0
санкт, @default_class, 6.88634099788e-05, 2.0, 1.0
продажа, @default_class, 6.88634099788e-05, 2.0, 1.0
зис, @default_class, 0.000137726819958, 4.0, 2.0
мск, @default_class, 6.88634099788e-05, 2.0, 1.0
шарик, @default_class, 6.88634099788e-05, 2.0, 1.0
чувство, @default_class, 6.88634099788e-05, 2.0, 1.0
сорняк, @default_class, 6.88634099788e-05, 2.0, 1.0
беговеть, @default_class, 0.00010329511133, 3.0, 1.0
рама, @default_class, 6.88634099788e-05, 2.0, 1.0
first, @default_class, 0.000137726819958, 4.0, 1.0
фотка, @default_class, 6.88634099788e-05, 2.0, 1.0
зевать, @default_class, 6.88634099788e-05, 2.0, 1.0
хозяин, @default_class, 6.88634099788e-05, 2.0, 1.0
собака, @default_class, 0.000757497502491, 22.0, 3.0
тысяча, @default_class, 0.00020659022266, 6.0, 3.0
комбез, @default_class, 6.88634099788e-05, 2.0, 1.0
советский, @default_class, 6.88634099788e-05, 2.0, 1.0
кипение, @default_class, 6.88634099788e-05, 2.0, 1.0
стоимость, @default_class, 0.00034431705717, 10.0, 5.0
мороженое, @default_class, 6.88634099788e-05, 2.0, 1.0
сахар, @default_class, 0.000137726819958, 4.0, 2.0
мужской, @default_class, 6.88634099788e-05, 2.0, 1.0
крахмал, @default_class, 6.88634099788e-05, 2.0, 1.0
ноготок, @default_class, 6.88634099788e-05, 2.0, 1.0
портянка, @default_class, 6.88634099788e-05, 2.0, 1.0
беда, @default_class, 0.00010329511133, 3.0, 1.0
радость, @default_class, 0.00010329511133, 3.0, 1.0
выточка, @default_class, 0.00010329511133, 3.0, 1.0
страз, @default_class, 0.00010329511133, 3.0, 1.0
рядом, @default_class, 0.00020659022266, 6.0, 1.0
твердый, @default_class, 0.00010329511133, 3.0, 1.0
колористика, @default_class, 0.000137726819958, 4.0, 2.0
идти, @default_class, 0.00020659022266, 6.0, 3.0
снижение, @default_class, 6.88634099788e-05, 2.0, 1.0
калория, @default_class, 6.88634099788e-05, 2.0, 1.0
усвоение, @default_class, 6.88634099788e-05, 2.0, 1.0
рамна, @default_class, 6.88634099788e-05, 2.0, 1.0
кукла, @default_class, 6.88634099788e-05, 2.0, 1.0
оценка, @default_class, 6.88634099788e-05, 2.0, 1.0
лечение, @default_class, 6.88634099788e-05, 2.0, 1.0
радуга, @default_class, 6.88634099788e-05, 2.0, 1.0
наблюдение, @default_class, 6.88634099788e-05, 2.0, 1.0
дыхание, @default_class, 6.88634099788e-05, 2.0, 1.0
стиральный, @default_class, 0.000137726819958, 4.0, 1.0
нии, @default_class, 6.88634099788e-05, 2.0, 1.0
нцзд, @default_class, 0.000172158528585, 5.0, 1.0
выстирывать, @default_class, 0.00010329511133, 3.0, 1.0
сериал, @default_class, 6.88634099788e-05, 2.0, 1.0
муж, @default_class, 0.000137726819958, 4.0, 1.0
поездка, @default_class, 0.00010329511133, 3.0, 1.0
пункт, @default_class, 6.88634099788e-05, 2.0, 1.0
простота, @default_class, 0.00010329511133, 3.0, 1.0
обслуживание, @default_class, 0.00010329511133, 3.0, 1.0
депиляция, @default_class, 0.0004476121685, 13.0, 6.0
дорого, @default_class, 6.88634099788e-05, 2.0, 1.0
хна, @default_class, 0.000309885333991, 9.0, 2.0
хны, @default_class, 6.88634099788e-05, 2.0, 1.0
фрязино, @default_class, 0.000137726819958, 4.0, 2.0
шугаринг, @default_class, 0.000378748751245, 11.0, 5.0
благодарность, @default_class, 6.88634099788e-05, 2.0, 1.0
выражать, @default_class, 6.88634099788e-05, 2.0, 1.0
курсы, @default_class, 6.88634099788e-05, 2.0, 1.0
сюрприз, @default_class, 6.88634099788e-05, 2.0, 1.0
приятный, @default_class, 0.000137726819958, 4.0, 2.0
оплата, @default_class, 0.000137726819958, 4.0, 2.0
araviaprofessional, @default_class, 0.000137726819958, 4.0, 2.0
миоксинол, @default_class, 6.88634099788e-05, 2.0, 1.0
оформлять, @default_class, 6.88634099788e-05, 2.0, 1.0
aravia, @default_class, 0.000309885333991, 9.0, 2.0
энзимный, @default_class, 0.000172158528585, 5.0, 2.0
очередь, @default_class, 6.88634099788e-05, 2.0, 1.0
плохо, @default_class, 6.88634099788e-05, 2.0, 1.0
косметологфрязино, @default_class, 6.88634099788e-05, 2.0, 1.0
вестись, @default_class, 6.88634099788e-05, 2.0, 1.0
ультразвуковой, @default_class, 6.88634099788e-05, 2.0, 1.0
легальный, @default_class, 0.00020659022266, 6.0, 1.0
невежество, @default_class, 6.88634099788e-05, 2.0, 1.0
недостаточно, @default_class, 6.88634099788e-05, 2.0, 1.0
улыбаться, @default_class, 6.88634099788e-05, 2.0, 1.0
несмотря, @default_class, 6.88634099788e-05, 2.0, 1.0
англичанин, @default_class, 0.000275453639915, 8.0, 1.0
длина, @default_class, 0.00034431705717, 10.0, 5.0
китай, @default_class, 0.00010329511133, 3.0, 1.0
сумма, @default_class, 6.88634099788e-05, 2.0, 1.0
want, @default_class, 6.88634099788e-05, 2.0, 1.0
bottle, @default_class, 6.88634099788e-05, 2.0, 1.0
songs, @default_class, 6.88634099788e-05, 2.0, 1.0
надеяться, @default_class, 6.88634099788e-05, 2.0, 1.0
блинов, @default_class, 6.88634099788e-05, 2.0, 1.0
gloria, @default_class, 6.88634099788e-05, 2.0, 1.0
будни, @default_class, 6.88634099788e-05, 2.0, 1.0
йога, @default_class, 6.88634099788e-05, 2.0, 1.0
потерять, @default_class, 0.00010329511133, 3.0, 1.0
бог, @default_class, 0.000172158528585, 5.0, 2.0
единственный, @default_class, 0.000137726819958, 4.0, 2.0
росия, @default_class, 0.000137726819958, 4.0, 2.0
поиск, @default_class, 6.88634099788e-05, 2.0, 1.0
вязать, @default_class, 0.000309885333991, 9.0, 2.0
старик, @default_class, 6.88634099788e-05, 2.0, 1.0
интересный, @default_class, 6.88634099788e-05, 2.0, 1.0
например, @default_class, 6.88634099788e-05, 2.0, 1.0
внук, @default_class, 6.88634099788e-05, 2.0, 1.0
творить, @default_class, 6.88634099788e-05, 2.0, 1.0
обережный, @default_class, 0.00010329511133, 3.0, 1.0
искать, @default_class, 0.000137726819958, 4.0, 2.0
репетиция, @default_class, 6.88634099788e-05, 2.0, 1.0
немецкий, @default_class, 6.88634099788e-05, 2.0, 1.0
талантливый, @default_class, 6.88634099788e-05, 2.0, 1.0
эпиляция, @default_class, 0.00010329511133, 3.0, 1.0
некого, @default_class, 6.88634099788e-05, 2.0, 1.0
ноль, @default_class, 6.88634099788e-05, 2.0, 1.0
молитва, @default_class, 0.00010329511133, 3.0, 1.0
дождь, @default_class, 6.88634099788e-05, 2.0, 1.0
дарбук, @default_class, 6.88634099788e-05, 2.0, 1.0
звезда, @default_class, 6.88634099788e-05, 2.0, 1.0
услышать, @default_class, 6.88634099788e-05, 2.0, 1.0
голос, @default_class, 0.00010329511133, 3.0, 1.0
гагарин, @default_class, 6.88634099788e-05, 2.0, 1.0
казаться, @default_class, 6.88634099788e-05, 2.0, 1.0
отношение, @default_class, 6.88634099788e-05, 2.0, 1.0
почта, @default_class, 6.88634099788e-05, 2.0, 1.0
запрос, @default_class, 6.88634099788e-05, 2.0, 1.0
турнир, @default_class, 6.88634099788e-05, 2.0, 1.0
девчонка, @default_class, 0.00010329511133, 3.0, 1.0
относиться, @default_class, 6.88634099788e-05, 2.0, 1.0
гена, @default_class, 6.88634099788e-05, 2.0, 1.0
кличка, @default_class, 0.000241021931288, 7.0, 1.0
собачий, @default_class, 0.00010329511133, 3.0, 1.0
довольствоваться, @default_class, 6.88634099788e-05, 2.0, 1.0
корм, @default_class, 6.88634099788e-05, 2.0, 1.0
питаться, @default_class, 6.88634099788e-05, 2.0, 1.0
разрешать, @default_class, 0.000757497502491, 22.0, 1.0
отвечать, @default_class, 0.000137726819958, 4.0, 2.0
подружка, @default_class, 6.88634099788e-05, 2.0, 1.0
бояться, @default_class, 6.88634099788e-05, 2.0, 1.0
несбыточный, @default_class, 6.88634099788e-05, 2.0, 1.0
собирать, @default_class, 6.88634099788e-05, 2.0, 1.0
подписчица, @default_class, 6.88634099788e-05, 2.0, 1.0
остров, @default_class, 0.000137726819958, 4.0, 1.0
конкурс, @default_class, 0.00010329511133, 3.0, 1.0
коллекция, @default_class, 6.88634099788e-05, 2.0, 1.0
персонаж, @default_class, 6.88634099788e-05, 2.0, 1.0
сюжет, @default_class, 0.00010329511133, 3.0, 1.0
зажаривать, @default_class, 6.88634099788e-05, 2.0, 1.0
фильм, @default_class, 0.00010329511133, 3.0, 1.0
просмотр, @default_class, 0.00020659022266, 6.0, 1.0
